"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00026471","PHANTOM RANCH, AZ US","1967-03-31",,,"0.00","0.0","0.0","68","40","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-01",,,"0.00","0.0","0.0","69","47","63",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-02",,,"0.00","0.0","0.0","81","42","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-03",,,"0.00","0.0","0.0","83","53","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-04",,,"0.00","0.0","0.0","80","62","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-05",,,"0.00","0.0","0.0","81","59","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-06",,,"0.00","0.0","0.0","84","51","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-07",,,"0.00","0.0","0.0","85","53","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-08",,,"0.00","0.0","0.0","80","54","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-09",,,"0.00","0.0","0.0","79","54","76",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-10",,,"0.00","0.0","0.0","79","53","76",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-11",,,"0.00","0.0","0.0","77","49","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-12",,,"0.03","0.0","0.0","71","42","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-13",,,"0.00","0.0","0.0","67","39","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-14",,,"0.00","0.0","0.0","78","52","71",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-15",,,"0.00","0.0","0.0","81","57","76",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-16",,,"0.00","0.0","0.0","78","41","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-17",,,"0.00","0.0","0.0","86","54","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-18",,,"0.00","0.0","0.0","86","56","81",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-19",,,"0.00","0.0","0.0","81","49","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-20",,,"0.00","0.0","0.0","68","44","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-21",,,"0.00","0.0","0.0","73","47","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-22",,,"0.09","0.0","0.0","71","32","56",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-23",,,"0.00","0.0","0.0","77","44","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-24",,,"0.00","0.0","0.0","77","48","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-25",,,"0.00","0.0","0.0","75","49","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-26",,,"0.00","0.0","0.0","88","51","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-27",,,"0.00","0.0","0.0","89","56","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-28",,,"0.00","0.0","0.0","87","62","81",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-29",,,"0.00","0.0","0.0","85","55","79",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-04-30",,,"0.00","0.0","0.0","79","51","58",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-01",,,"0.00","0.0","0.0","66","45","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-02",,,"0.00","0.0","0.0","76","51","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-03",,,"0.00","0.0","0.0","83","52","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-04",,,"0.00","0.0","0.0","80","50","76",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-05",,,"0.14","0.0","0.0","76","52","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-06",,,"0.00","0.0","0.0","85","52","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-07",,,"0.00","0.0","0.0","90","58","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-08",,,"0.00","0.0","0.0","97","61","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-09",,,"0.00","0.0","0.0","100","68","96",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-10",,,"0.00","0.0","0.0","96","64","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-11",,,"0.00","0.0","0.0","84","61","77",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-12",,,"0.00","0.0","0.0","85","57","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-13",,,"0.00","0.0","0.0","85","57","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-14",,,"0.00","0.0","0.0","83","54","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-15",,,"0.00","0.0","0.0","91","54","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-16",,,"0.00","0.0","0.0","98","63","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-17",,,"0.00","0.0","0.0","101","66","99",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-18",,,"0.00","0.0","0.0","105","67","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-19",,,"0.00","0.0","0.0","102","70","101",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-20",,,"0.00","0.0","0.0","101","67","99",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-21",,,"0.00","0.0","0.0","105","73","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-22",,,"0.00","0.0","0.0","109","72","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-23",,,"0.00","0.0","0.0","107","73","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-24",,,"0.00","0.0","0.0","105","76","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-25",,,"0.07","0.0","0.0","94","71","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-26",,,"0.00","0.0","0.0","94","68","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-27",,,"0.00","0.0","0.0","92","69","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-28",,,"0.00","0.0","0.0","95","69","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-29",,,"0.00","0.0","0.0","95","67","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-30",,,"0.00","0.0","0.0","88","63","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-05-31",,,"0.07","0.0","0.0","85","56","81",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-01",,,"0.00","0.0","0.0","90","56","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-02",,,"0.00","0.0","0.0","95","63","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-03",,,"0.00","0.0","0.0","97","67","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-04",,,"0.04","0.0","0.0","98","66","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-05",,,"0.10","0.0","0.0","96","70","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-06",,,"0.00","0.0","0.0","95","69","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-07",,,"0.00","0.0","0.0","98","66","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-08",,,"0.00","0.0","0.0","96","70","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-09",,,"0.00","0.0","0.0","98","64","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-10",,,"0.00","0.0","0.0","97","68","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-11",,,"0.00","0.0","0.0","88","67","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-12",,,"0.00","0.0","0.0","85","69","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-13",,,"0.02","0.0","0.0","84","64","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-14",,,"0.00","0.0","0.0","83","64","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-15",,,"0.00","0.0","0.0","91","64","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-16",,,"0.00","0.0","0.0","95","72","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-17",,,"0.00","0.0","0.0","101","69","97",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-18",,,"0.28","0.0","0.0","97","74","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-19",,,"0.00","0.0","0.0","91","64","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-20",,,"0.00","0.0","0.0","97","72","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-21",,,"0.00","0.0","0.0","102","70","101",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-22",,,"0.00","0.0","0.0","108","78","106",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-23",,,"0.00","0.0","0.0","106","75","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-24",,,"0.00","0.0","0.0","105","77","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-25",,,"0.00","0.0","0.0","103","75","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-26",,,"0.00","0.0","0.0","107","78","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-27",,,"0.00","0.0","0.0","107","78","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-28",,,"0.00","0.0","0.0","107","78","106",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-29",,,"0.00","0.0","0.0","106","80","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-06-30",,,"0.00","0.0","0.0","113","80","110",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-01",,,"0.00","0.0","0.0","116","75","115",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-02",,,"0.00","0.0","0.0","116","81","115",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-03",,,"0.00","0.0","0.0","116","80","114",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-04",,,"0.00","0.0","0.0","114","78","112",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-05",,,"0.00","0.0","0.0","113","84","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-06",,,"0.05","0.0","0.0","104","77","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-07",,,"0.00","0.0","0.0","102","78","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-08",,,"0.00","0.0","0.0","104","79","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-09",,,"0.00","0.0","0.0","108","78","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-10",,,"0.00","0.0","0.0","104","74","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-11",,,"0.00","0.0","0.0","105","79","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-12",,,"0.00","0.0","0.0","104","76","102",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-13",,,"0.00","0.0","0.0","104","76","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-14",,,"0.28","0.0","0.0","100","73","79",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-15",,,"0.29","0.0","0.0","100","74","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-16",,,"0.00","0.0","0.0","104","73","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-17",,,"0.00","0.0","0.0","109","77","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-18",,,"0.00","0.0","0.0","112","81","111",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-19",,,"0.00","0.0","0.0","114","81","109",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-20",,,"0.05","0.0","0.0","109","85","99",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-21",,,"0.00","0.0","0.0","100","76","97",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-22",,,"0.00","0.0","0.0","101","85","99",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-23",,,"0.05","0.0","0.0","100","76","97",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-24",,,"0.00","0.0","0.0","106","80","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-25",,,"0.10","0.0","0.0","110","75","102",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-26",,,"0.05","0.0","0.0","110","74","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-27",,,"0.05","0.0","0.0","117","77","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-28",,,"0.50","0.0","0.0","103","74","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-29",,,"0.00","0.0","0.0","107","74","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-30",,,"0.00","0.0","0.0","104","73","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-07-31",,,"0.00","0.0","0.0","102","77","97",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-01",,,"0.00","0.0","0.0","108","76","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-02",,,"0.00","0.0","0.0","110","80","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-03",,,"0.00","0.0","0.0","107","82","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-04",,,"0.00","0.0","0.0","108","79","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-05",,,"0.00","0.0","0.0","107","78","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-06",,,"0.02","0.0","0.0","101","78","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-07",,,"0.17","0.0","0.0","95","74","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-08",,,"0.00","0.0","0.0","101","73","96",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-09",,,"0.00","0.0","0.0","101","73","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-10",,,"0.00","0.0","0.0","101","73","96",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-11",,,"0.60","0.0","0.0","101","66","96",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-12",,,"0.00","0.0","0.0","106","69","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-13",,,"0.00","0.0","0.0","109","67","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-14",,,"0.00","0.0","0.0","109","67","107",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-15",,,"0.00","0.0","0.0","110",,"96",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-16",,,"0.00","0.0","0.0","105","76","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-17",,,"0.00","0.0","0.0","111",,"107",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-18",,,"0.00","0.0","0.0","111",,"106",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-19",,,"0.00","0.0","0.0","112","72","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-20",,,"0.00","0.0","0.0","101","79","99",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-21",,,"0.00","0.0","0.0","107","79","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-22",,,"0.00","0.0","0.0","108","85","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-23",,,"0.00","0.0","0.0","110",,"108",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-24",,,"0.00","0.0","0.0","111","80","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-25",,,"0.00","0.0","0.0","110","84","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-26",,,"0.00","0.0","0.0","108","80","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-27",,,"0.00","0.0","0.0","104","82","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-28",,,"0.00","0.0","0.0","109","84","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-29",,,"0.00","0.0","0.0","110","82","102",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-30",,,"0.02","0.0","0.0","103","82","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-08-31",,,"0.00","0.0","0.0","97","80","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-01",,,"0.00","0.0","0.0","95","75","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-02",,,"0.00","0.0","0.0","97","75","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-03",,,"0.00","0.0","0.0","103","83","99",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-04",,,"0.00","0.0","0.0","104","78","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-05",,,"0.00","0.0","0.0","103","84","99",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-06",,,"1.30","0.0","0.0","103","80","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-07",,,"0.04","0.0","0.0","95","69","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-08",,,"0.00","0.0","0.0","94","78","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-09",,,"0.00","0.0","0.0","98","78","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-10",,,"0.00","0.0","0.0","100","78","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-11",,,"0.00","0.0","0.0","100","83","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-12",,,"0.00","0.0","0.0","102","83","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-13",,,"0.00","0.0","0.0","100","75","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-14",,,"0.00","0.0","0.0","96","79","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-15",,,"0.00","0.0","0.0","98","81","96",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-16",,,"0.00","0.0","0.0","99","78","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-17",,,"0.00","0.0","0.0","97","71","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-18",,,"0.00","0.0","0.0","95","72","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-19",,,"0.00","0.0","0.0","89","67","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-20",,,"0.00","0.0","0.0","94","77","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-21",,,"0.00","0.0","0.0","99","80","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-22",,,"0.00","0.0","0.0","101","77","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-23",,,"0.50","0.0","0.0","93","70","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-24",,,"0.00","0.0","0.0","90","60","76",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-25",,,"0.75","0.0","0.0","80","62","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-26",,,"0.07","0.0","0.0","90","71","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-27",,,"0.00","0.0","0.0","94","78","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-28",,,"0.00","0.0","0.0","95","78","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-29",,,"0.00","0.0","0.0","99","72","97",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-09-30",,,"0.00","0.0","0.0","99","69","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-01",,,"0.00","0.0","0.0","99","66","81",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-02",,,"0.00","0.0","0.0","92","73","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-03",,,"0.00","0.0","0.0","93","71","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-04",,,"0.00","0.0","0.0","93","75","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-05",,,"0.00","0.0","0.0","93","75","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-06",,,"0.00","0.0","0.0","90","65","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-07",,,"0.00","0.0","0.0","90","70","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-08",,,"0.00","0.0","0.0","88","67","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-09",,,"0.00","0.0","0.0","94","75","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-10",,,"0.00","0.0","0.0","95","77","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-11",,,"0.00","0.0","0.0","94","75","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-12",,,"0.00","0.0","0.0","94","77","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-13",,,"0.00","0.0","0.0","94","76","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-14",,,"0.00","0.0","0.0","95","71","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-15",,,"0.00","0.0","0.0","87","62","77",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-16",,,"0.00","0.0","0.0","82","65","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-17",,,"0.00","0.0","0.0","90","70","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-18",,,"0.00","0.0","0.0","91","70","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-19",,,"0.00","0.0","0.0","91","73","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-20",,,"0.00","0.0","0.0","92","76","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-21",,,"0.00","0.0","0.0","92","70","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-22",,,"0.00","0.0","0.0","89","70","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-23",,,"0.00","0.0","0.0","86","70","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-24",,,"0.00","0.0","0.0","90","74","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-25",,,"0.00","0.0","0.0","89","70","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-26",,,"0.00","0.0","0.0","86","66","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-27",,,"0.00","0.0","0.0","86","78","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-28",,,"0.00","0.0","0.0","86","65","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-29",,,"0.00","0.0","0.0","84","50","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-30",,,"0.00","0.0","0.0","73","51","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-10-31",,,"0.00","0.0","0.0","78","58","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-01",,,"0.00","0.0","0.0","82","58","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-02",,,"0.00","0.0","0.0","82","61","76",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-03",,,"0.00","0.0","0.0","76","50","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-04",,,"0.00","0.0","0.0","79","59","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-05",,,"0.00","0.0","0.0","76","54","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-06",,,"0.00","0.0","0.0","82","57","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-07",,,"0.00","0.0","0.0","79","55","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-08",,,"0.00","0.0","0.0","78","55","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-09",,,"0.00","0.0","0.0","79","58","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-10",,,"0.00","0.0","0.0","80","60","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-11",,,"0.00","0.0","0.0","83","61","77",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-12",,,"0.00","0.0","0.0","80","59","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-13",,,"0.00","0.0","0.0","81","55","71",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-14",,,"0.00","0.0","0.0","77","52","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-15",,,"0.00","0.0","0.0","79","54","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-16",,,"0.00","0.0","0.0","78","58","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-17",,,"0.00","0.0","0.0","77","53","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-18",,,"0.00","0.0","0.0","78","52","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-19",,,"0.00","0.0","0.0","80","57","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-20",,,"0.00","0.0","0.0","74","51","67",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-21",,,"0.00","0.0","0.0","73","50","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-22",,,"0.00","0.0","0.0","71","45","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-23",,,"0.00","0.0","0.0","65","44","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-24",,,"0.00","0.0","0.0","70","48","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-25",,,"0.00","0.0","0.0","68","48","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-26",,,"0.00","0.0","0.0","72","46","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-27",,,"0.00","0.0","0.0","79","44","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-28",,,"0.00","0.0","0.0","69","45","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1967-11-29",,,"0.01","0.0","0.0","62","40","56",,,,,,
